video_id,title,description,published_at,position,view_count,like_count,comment_count,comments_disabled,duration_iso,duration_sec,definition,caption,licensed,tags,category_id,audio_language,live_status,year,age_days,is_live,is_short,duration_min,engagement_rate,comment_rate,views_per_day
Rv2SdrJICwQ,Andrea Bocelli - Je Vis Pour Elle (feat. Kendji Girac) [Official Music Video],"Je Vis Pour Elle with Kendji Girac 
Listen here: https://AndreaBocelli.lnk.to/JeVisPourElleID

Also available - ‘Duets - 30th Anniversary’ The definitive collection of ‘Duets’ 
Order here: https://AndreaBocelli.lnk.to/DuetsID 

World-renowned Italian tenor Andrea Bocelli has united with French chart-topper, Kendji Girac to revisit one of Bocelli’s most iconic tracks (‘Vivo per lei/I Live for Her’) with a new, spellbinding version, entitled Je Vis Pour Elle. Kendji, one of the most beloved artists on the French music scene, brings his unique vocal to the new French-language interpretation of Bocelli’s greatest hymn to love.

With nearly 90 million records sold worldwide and over 14 billion streams, Andrea Bocelli is one of the most successful classical artists of all time. He has one of the most recognizable voices in the entertainment industry and with his new album Duets, he continues to surprise and enchant his fans 30 years on. The breadth of collaborations throughout his career so far is testament not only to his remarkable voice, but also highlights his lasting influence and artistry. 

Management: Veronica Bocelli and Francesco Pasquero
Assisted by: Jay Barbour / Lucie Panton / Kristina Keliris / Sara Formicola and Valentina Pianezzi 

Follow Andrea: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli
TikTok: https://www.tiktok.com/@andreabocelliof
X: https://x.com/AndreaBocelli 
Website: https://www.andreabocelli.com

PRODUCTION CREDITS:
DIRECTOR, DOP: Gaetano Morbioli
PRODUCTION COMPANY: Run Production 
PRODUCERS: Laura Castellotti, Federica Filippini
ASSISTANT DIRECTOR: Peter Facchetti
CAMERA OPERATOR: Emilio Cali
AUDIO ASSISTANT: Alessandro Caruso 
SOUND ENGINEER: Pierpaolo Guerrini
MIXING TO PPG STUDIOS
BACKSTAGE OPERATOR: Brando Morbioli
EDITING: Gaetano Morbioli
MUSICAL INSTRUMENTS: Orchestra filarmonica della Franciacorta
MUSICAL DIRECTOR: Emiliano Facchinetti
LOGISTIC MANAGER: Simone Colosio
CONDUCTOR INSPECTOR: Lorenzo Borghesi
BACKLINERS: Eddie Corna, Giuseppe Antonucci, Tatiana Alquati",2025-04-14 08:00:08+00:00,28,19213923,93839,3445,False,PT4M25S,265,hd,false,True,Andrea Bocelli|Kendji Girac|Decca (UMO) (Classics)|Pop|Andrea Bocceli|Andrea Boccelli|Kenji|Kenji Jirac|Girac|Kendji Jirac|Variété|Je vis pour elle|vivo per lei|vivo por lei|helene segara|duets|vivre|j’ai changé|elle m’a donné la clé du ciel|je vi pour elle|je vie pour elle|tf1|NRJ|karaoké|bocelli featuring kendji|kendji featuring andrea bocelli|amour|chanson d’amour|lovesong|french love song,10,en,none,2025,512,False,False,4.416666666666667,0.0048839063214732355,0.00017929706494608104,37527.193359375
Fu7Nj71v3rg,out next Monday!,,2025-04-10 15:45:46+00:00,29,483509,9256,277,False,PT22S,22,hd,false,False,,10,en-GB,none,2025,516,False,True,0.36666666666666664,0.019143387196515472,0.0005728952304920901,937.0329457364342
Lo78-6JwiUA,Andrea Bocelli - Je Vis Pour Elle with @kendjiofficiel (Official Lyric video),"Je Vis Pour Elle with Kendji Girac
Listen here: https://andreabocelli.lnk.to/JeVisPourElleID
 
Also available - ‘Duets - 30th Anniversary’ The definitive collection of ‘Duets’ Order here: https://AndreaBocelli.lnk.to/DuetsID 
 
World-renowned Italian tenor Andrea Bocelli has united with French chart-topper, Kendji Girac to revisit one of Bocelli’s most iconic tracks (‘Vivo per lei/I Live for Her’) with a new, spellbinding version, entitled Je Vis Pour Elle. Kendji, one of the most listened to and beloved artists on the French music scene, brings his unique vocal to the new French-language interpretation of Bocelli’s greatest hymn to love, released just in time for Valentine’s Day. 
 
With nearly 90 million records sold worldwide and over 14 billion streams, Andrea Bocelli is one of the most successful classical artists of all time. He has one of the most recognizable voices in the entertainment industry and with his new album Duets, he continues to surprise and enchant his fans 30 years on. The breadth of collaborations throughout his career so far is testament not only to his remarkable voice, but also highlights his lasting influence and artistry.
 
Management: Veronica Bocelli for Almud
Francesco Pasquero / Scott Rodger for Maverick
Jay Barbour / Lucie Panton / Kristina Keliris for Maverick Mgmt
Sara Formicola and Valentina Pianezzi for Almud Mgmt
 
Follow Andrea: 
Instagram:   https://www.instagram.com/andreabocelliofficial  
Facebook:  https://www.instagram.com/andreabocelli
TikTok:  https://www.tiktok.com/@andreabocelliofficial  
X: https://x.com/AndreaBocelli

Website: https://www.andreabocelli.com",2025-02-14 09:00:23+00:00,30,4216511,24404,859,False,PT4M30S,270,hd,false,False,Andrea Bocelli|Andrea Bocelli live,10,en-GB,none,2025,571,False,False,4.5,0.005787723546790226,0.00020372293585858072,7384.4325744308235
pea8Mhzhk8k,Andrea Bocelli’s most romantic album ‘Amore’ is back as a limited edition transparent red vinyl 2LP,,2025-02-08 11:03:17+00:00,31,37146,2876,103,False,PT18S,18,hd,false,False,,10,en-GB,none,2025,577,False,True,0.3,0.07742421795078878,0.0027728422979594034,64.37781629116118
-_M7z6woO8w,Andrea Bocelli - Holding On (feat. Gwen Stefani) – Lyric Video,"Andrea Bocelli - Holding On (feat. Gwen Stefani)
#bocelli #duets #gwenstefani 

Duets - Out Now!
Order the album and listen to Holding On: https://AndreaBocelli.lnk.to/DuetsID

‘Holding On (feat. Gwen Stefani)’ is from global icon Andrea Bocelli’s new career-spanning ‘Duets’ album, celebrating his 30 years in music.
World-renowned and beloved Italian tenor Andrea Bocelli presents his impressive collection of landmark duets with Ed Sheeran, Céline Dion, Sarah Brightman, Dua Lipa, Jennifer Lopez, Bono, Luciano Pavarotti and more, alongside new superstar collaborations, freshly recorded for this special album. As well as Chris Stapleton, Bocelli is joined by Shania Twain, Gwen Stefani, Marc Anthony, Matteo Bocelli; Hans Zimmer, KAROL G, Sofia Carson, Elisa, amongst others.

Management:
Veronica Bocelli for Almud; Francesco Pasquero for Maverick.
Scott Rodger, Jay Barbour, Lucie Panton and Kristina Keliris for Maverick.
Sara Formicola, Valentina Pianezzi and Massimiliano Max Ballanti for Almud Music Mgmt

'Duets' available: Double CD / Deluxe Book Edition (Double CD), Vinyl (The Highlights) and limited colour vinyl.

_______

Searching for a spark
Reaching out with my heart
Longing to feel the sun
Where there is light there must be love
And the morning will come
Take my hand take all I am and hold on
Keep holding on and on and on
I’ll do my best to understand when
hope is gone
Just keep holding on and on and on
Even when you can’t be strong
I’ll be holding on
Dancing in the dark
Time stands still when you’re in my arms
And if we lose it all
I swear that I will be there
To break your fall
The morning has come
Take my hand take all I am and hold on

Keep holding on and on and on
I’ll do my best to understand when hope is gone
Keep holding on and on and on
Even when you can’t be strong
And when the night it seems to last for so long
I’ll be right here with you
You’re not alone
I won’t let go
I will be holding on and on
Take my hand take all I am and hold on
Keep holding on and on and on
Even when you can’t be strong
Even when the night’s so long
Even when all light has gone
I’ll be holding on",2024-11-27 09:00:00+00:00,32,272502,7178,430,False,PT3M50S,230,hd,false,False,Andrea Bocelli|Andrea Bocelli live|Duets|Gwen Stefani,10,en-GB,none,2024,650,False,False,3.8333333333333335,0.02634109107456092,0.0015779700699444408,419.2338461538462
G51b4v8e8co,12 novembre 2024,,2024-11-12 15:39:53+00:00,33,25455,1929,44,False,PT20S,20,hd,false,False,,10,en-GB,none,2024,665,False,True,0.3333333333333333,0.07578078962875663,0.0017285405617756826,38.278195488721806
t9wdU7rH0Bk,Andrea Bocelli - Moon River (Lyric Video) ft. Sofia Carson,"Music video by Andrea Bocelli performing Moon River (Lyric Video).© 2024 Sugar s.r.l., under exclusive licence to Universal Music Operations Limited",2024-11-11 05:00:46+00:00,34,399853,6692,251,False,PT3M55S,235,hd,false,True,Andrea Bocelli|Sofia Carson|Sugar s.r.l. under exclusive licence to Universal International Music B.V.|Classical Crossover,10,en,none,2024,667,False,False,3.9166666666666665,0.01673615053532173,0.0006277306910289531,599.47976011994
t2cqW8pYE3E,Andrea Bocelli - Moon River (Live on the TODAY Show) ft. Sofia Carson,"Music video by Andrea Bocelli performing Moon River (Live on the TODAY Show).© 2024 Sugar s.r.l., under exclusive licence to Universal Music Operations Limited",2024-10-31 04:00:45+00:00,35,781025,12203,395,False,PT3M11S,191,hd,true,True,Andrea Bocelli|Sofia Carson|Decca (UMO) (Classics)|Classical Crossover,10,en,none,2024,678,False,False,3.183333333333333,0.015624339809865242,0.0005057456547485676,1151.9542772861357
tXHhL8fLHDE,Thanks so much to YouTube Music for the support! Listen to 'Duets' on #YouTubeMusic,,2024-10-29 10:29:52+00:00,36,22335,1282,41,False,PT16S,16,hd,false,False,,10,en-GB,none,2024,679,False,True,0.26666666666666666,0.05739870158943362,0.0018356839041862548,32.8939617083947
8vn7nw6eEI4,Andrea Bocelli - Il Mare Calmo della Sera (Lyric Video) ft. Chris Stapleton,"Music video by Andrea Bocelli performing Il Mare Calmo della Sera (Lyric Video).© 2024 Sugar s.r.l., under exclusive licence to Universal Music Operations Limited",2024-10-25 15:00:10+00:00,37,307842,5922,302,False,PT4M38S,278,hd,false,True,Andrea Bocelli|Chris Stapleton|Sugar s.r.l. under exclusive licence to Universal International Music B.V.|Classical Crossover,10,it,none,2024,683,False,False,4.633333333333334,0.019237141130839845,0.0009810227324406676,450.7203513909224
uSyF9uwxKAs,"‘RIMANI QUI’ the brand new single featuring Elisa and included in ‘DUETS’, the new album OUT TODAY!",,2024-10-25 08:38:03+00:00,38,31604,2686,103,False,PT29S,29,hd,false,False,,10,en-GB,none,2024,683,False,True,0.48333333333333334,0.08498924186811796,0.003259081128971016,46.27232796486091
Fz-iv1C51Sg,Andrea Bocelli - Rimani qui ft. Elisa,"#bocelli #elisa #duets

Duets - Out Now!
Order the album and listen to Rimini Qui Feat Elisa here: https://AndreaBocelli.lnk.to/DuetsID
Andrea Bocelli ‘Duets - 30th Anniversary’ 
30 years of bringing people together 
The definitive collection of ‘Duets’ 
Out Friday 25th October 
 
‘Rimini Qui’ feat Elisa is taken from Andrea Bocelli’s album ‘Duets' celebrating 30 years as a global icon. This impressive collection of landmark’s duets with Ed Sheeran, Céline Dion, Sarah Brightman, Dua Lipa, Jennifer Lopez, Bono, Luciano Pavarotti, Giorgia alongside new superstar collaborations freshly recorded for this special album with Shania Twain, Chris Stapleton, Gwen Stefani, Marc Anthony, Matteo Bocelli & Hans Zimmer, Karol G, Sofia Carson, Elisa, amongst others. Another surprise is a digital collaboration with Edith Piaf on ‘La Vie En Rose’, possible thanks to music technology.   

Once asked what it was like to duet with talents with household names, Andrea Bocelli explains “To mix voices, mix the vibrations, is for me a very exciting experience, sensual and spiritual at the same time. Something intimate and deep is established between the two voices that sing a duet. We singers are in constant search of colleagues able to give life to this alchemy”. 

Management:
Veronica Bocelli for Almud & Francesco Pasquero for Maverick.
Scott Rodger, Jay Barbour, Lucie Panton and Kristina Keliris for Maverick.
Sara Formicola, Valentina Pianezzi and Massimiliano Max Ballanti for Almud Music Mgmt
 
'Duets' Available: Double CD / Deluxe Book Edition (Double CD), Vinyl (The Highlights) and limited colour vinyl.
_______

Rimani qui (feat. Elisa) 
Matteo Buzzanca, Giovanni Caccamo 
 
Canto silenzioso il mio dolore,  
cerco in me la luce che ha oscurato il mare. 
 
Vedo un cielo immenso respirare  
questa notte eterna si riaccenderà. 
 
Rimani qui mio solo amore, 
vieni con me senza parlare, 

 

 

 
stanotte pregherò solo per te,  
adesso ascoltami,  
rimani qui con me. 
 
Canto silenziose tue parole, 
vivo giorni eterni di semplicità. 
 
Muore nel ricordo il mio dolore, 
credo in te mio vento lasciami volare. 
 
Rimani qui mio solo amore,  
(Rimani qui) 
vieni con me senza parlare,  
(vieni con me) 

 
stanotte pregherò solo per te, 
adesso ascoltami,  
rimani qui con me.  
 
Su di noi la luce annega le distanze 
ed io vorrei sperare ancora in tutto ciò che ormai 
vivrò con te, il mondo esiste dentro noi.  
 
Stanotte pregherò solo per te,  
(solo per te) 
adesso ascoltami,  
rimani qui con me, 
qui con me.  
(qui con me) 
  

PRODUCTION CREDITS:
Director, D.O.P and Editing: Gaetano Morbioli
Production company: Run Production 
Producers: Federica Filippini, Laura Castellotti,
Assistant Director: Peter Facchetti
Drone operator and Technical supervisor: Alessandro Fontaniello 
Drone and Camera Operator: Emilio Calì 

Editing: Gaetano Morbioli
Make Up & Hair Andrea Bocelli: Antonella Melani
Make up Elisa: Ginevra Caliè
Hair Elisa: Luigi Morino
Stylist Elisa: Susanna Ausoni
Thanks to: 
The Municipality of Forte dei Marmi,the Mayor Bruno Murzi,the Tourism Department and the Municipal Police
Versilia Golf Resort 
Checcacci Gian Gastone e Barbara 

Music video by Andrea Bocelli performing Rimani qui.© 2024 Andrea Bocelli, under exclusive licence to Universal Music Operations Limited",2024-10-25 08:00:13+00:00,39,331997,8200,426,False,PT3M23S,203,hd,false,True,Andrea Bocelli|Elisa|Decca (UMO) (Classics)|Pop,10,it,none,2024,683,False,False,3.3833333333333333,0.024699018364623775,0.0012831441247963084,486.08638360175695
dBE-4jEnog8,Andrea Bocelli - Canto Della Terra (Lyric Video) ft. Lauren Daigle,"Order ‘Duets’ and listen to 'Canto Della Terra' with Lauren Daigle here: https://AndreaBocelli.lnk.to/DuetsID
Andrea Bocelli ‘Duets - 30th Anniversary’
30 years of bringing people together
The definitive collection of ‘Duets’ 
Out Friday 25th October
 
‘Canto Della Terra’ is the third single from Bocelli’s album ‘Duets' celebrating 30 years as a global icon, Canto Della Terra' was originally a single from Andrea’s 1999 album, Sogno, written by Francesco Sartori & Lucio Quarantotto and has now re-imagined featuring one of the biggest contemporary Christian artists in the US, Lauren Daigle.
 
The forthcoming album 'Duets' is set for release on 25th October on Decca Records / Sugar Music and celebrates his 30th anniversary in music.
 
Management:
Veronica Bocelli for Almud & Francesco Pasquero for Maverick.
Scott Rodger, Jay Barbour, Lucie Panton and Kristina Keliris for Maverick.
Sara Formicola, Valentina Pianezzi and Massimiliano Max Ballanti for Almud Music Mgmt
 
'Duets' Available: Double CD / Deluxe Book Edition (Double CD), Vinyl (The Highlights) and limited colour vinyl.
_______
 
Canto della terra (feat. Lauren Daigle)  
 
 
My Darling 
At last, just you and I 
Done crying tears that 
Don’t belong together 
The darkness we knew is in the past now 
There’s an open window, blazing through my heart  
Let’s remember 
Everything we shared 
‘Cause shadows there beside us, are now far behind 
 
Guarda questa terra che 
Che gira insieme a noi anche quando è buio 
Guarda questa terra che 
Che gira anche per noi a darci un po' di sole, sole, sole 
 
My love  
Amore mio  
I hear you breathing  
I hear the ocean  
It feels so real you here beside me 
The waves are rising, I’ll keep you safe 
Don’t forget, love 
Sorrows drift away  
Leave them far behind us, on the horizon 
  
Guarda questa terra che 
Che gira insieme a noi anche quando è buio 
Guarda questa terra che 
Che gira anche per noi a darci un po' di sole, sole 
 
Guarda questa terra che 
Che gira insieme a noi a darci un po' di sole 
Mighty sun 
Mighty sun",2024-10-21 09:00:38+00:00,40,136018,4723,243,False,PT4M6S,246,hd,false,True,Andrea Bocelli|Lauren Daigle|Sugar s.r.l. under exclusive licence to Universal International Music B.V.|Pop,10,it,none,2024,687,False,False,4.1,0.03472334543957417,0.0017865282536134923,197.98835516739447
